DOI,sample_id,YEAR,DOIlink,dbnanme,dbversion,pykeri_compatible,TF_matzt_complete,TF_mat_complete,fraction_Ts_TEPZToverTEPZTex,is_Temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval,cri_product_def,cri_product_1o2,cri_product_1o5
10.1063/1.3138803,155,2009.0,https://DOI.org/10.1063/1.3138803,tematdb,v1.1.6,True,True,True,0.9861751152073732,True,328.771,757.961,325.879,758.127,330.0,756.0,326.0,758.0,330.0,756.0,426.0,432.0,426.0,0.5899786336822644,0.5776393488094107,0.8164569998595421,0.8263431461978974,-1.0,0.0123392848728537,-0.0098861463383552,0.0271885563733468,0.0149146726180347,0.0139746360618179,True,True,True,True,0.0460839678271965,0.0470683938505677,0.0333006592852093,0.0329022591866884,True,True,False
10.1063/1.4824353,156,2013.0,https://DOI.org/10.1063/1.4824353,tematdb,v1.1.6,True,True,True,0.6338028169014085,True,321.0,604.137,420.26,600.263,322.0,604.0,422.0,600.0,422.0,600.0,282.0,178.0,178.0,0.9037187987045606,0.7614959094909448,0.9926963796267972,0.968753907436201,48.0,0.1422228892136158,0.0239424721905961,0.0463509594408584,0.0335475189779856,0.0325851630639753,True,True,True,True,0.0512891393952415,0.0608682973383845,0.0466919799367899,0.0478459586950475,False,False,False
10.1007/s11664-014-3076-7,157,2014.0,https://DOI.org/10.1007/s11664-014-3076-7,tematdb,v1.1.6,True,True,True,0.9865771812080536,True,325.18,618.882,324.52,622.345,326.0,618.0,326.0,622.0,326.0,618.0,292.0,296.0,292.0,1.1257442999455485,1.1277451193902992,1.4087784278872424,1.416363892742805,2.0,-0.0020008194447509,-0.0075854648555626,0.0282134823110473,0.0089486139202815,0.006740202988732,True,True,True,True,0.0250620698789343,0.025017605331159,0.0200269125027413,0.01991965656256,True,True,False
10.1016/j.jallcom.2004.10.002,158,2005.0,https://DOI.org/10.1016/j.jallcom.2004.10.002,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1039/C5TC01429H,159,2015.0,https://DOI.org/10.1039/C5TC01429H,tematdb,v1.1.6,True,True,True,0.9872611464968152,True,300.0,611.647,296.149,609.68,300.0,610.0,298.0,608.0,300.0,608.0,310.0,310.0,308.0,0.6585723872229888,0.6597404605815179,0.9729262599469496,0.9623991815588488,-2.0,-0.001168073358529,0.0105270783881007,0.0407349549062228,0.0155891445268867,0.011946137992825,True,True,True,True,0.0618534206664668,0.0617439089158145,0.0418684915632187,0.0423264646175636,True,True,False
10.1002/aenm.201100613,160,2012.0,https://DOI.org/10.1002/aenm.201100613,tematdb,v1.1.6,True,True,True,0.9952153110047848,True,300.0,714.536,297.101,714.58,300.0,714.0,298.0,714.0,300.0,714.0,414.0,416.0,414.0,0.5310694985192598,0.4966496531677806,1.0079789504795458,0.9352274157851816,-1.0,0.0344198453514791,0.0727515346943641,0.095170458781675,0.0431590013136524,0.0362247374351516,True,True,True,True,0.1792052811299303,0.1916249375684636,0.0944171093418148,0.1017618358651019,True,False,False
10.1088/1674-1056/21/10/106101,161,2012.0,https://DOI.org/10.1088/1674-1056/21/10/106101,tematdb,v1.1.6,True,True,True,0.9694656488549618,True,313.673,566.798,311.745,572.937,314.0,566.0,312.0,572.0,314.0,566.0,252.0,260.0,252.0,0.8298047203855177,0.804954223163011,1.1931983130835018,1.1481544359471385,2.0,0.0248504972225066,0.0450438771363632,0.042275383911924,0.023047798443217,0.0187888492574428,True,True,True,True,0.0509461839314235,0.0525189913853808,0.0354303081460739,0.0368202940199853,True,True,False
10.1016/j.ssi.2014.03.025,162,2014.0,https://DOI.org/10.1016/j.ssi.2014.03.025,tematdb,v1.1.6,True,True,True,0.9933333333333332,True,323.137,621.473,320.944,621.341,324.0,620.0,322.0,620.0,324.0,620.0,296.0,298.0,296.0,0.4080051619614731,0.3777939117999225,0.961136944347064,0.936666034739494,-1.0,0.0302112501615505,0.02447090960757,0.1180124497473079,0.0396712196033135,0.0310294127504469,True,True,True,True,0.2892425409030771,0.3123725556747635,0.1227842197112485,0.1259920242331939,False,False,False
10.1063/1.4963779,163,2016.0,https://DOI.org/10.1063/1.4963779,tematdb,v1.1.6,True,True,True,0.9915611814345991,True,300.363,771.607,298.527,772.018,302.0,770.0,300.0,772.0,302.0,770.0,468.0,472.0,468.0,0.3098762695807338,0.3033053610591193,0.6928049737322145,0.6760850658019083,0.0,0.0065709085216144,0.0167199079303062,0.0192144551324718,0.0077270110704419,0.0062217861843437,True,True,True,True,0.0620068621533015,0.0633501994998586,0.0277342915553298,0.0284201738869671,True,True,False
10.1063/1.4896435,164,2014.0,https://DOI.org/10.1063/1.4896435,tematdb,v1.1.6,True,True,True,0.9865771812080536,True,306.673,601.544,305.693,603.754,308.0,600.0,306.0,602.0,308.0,600.0,292.0,296.0,292.0,0.8229463879501016,0.8314707392850039,1.1204221919472406,1.178895582003697,0.0,-0.0085243513349023,-0.0584733900564564,0.058759748959615,0.0168908382781071,0.012567583879736,True,True,True,True,0.0714016730858752,0.070669653402528,0.052444292322962,0.0498430478972061,True,False,False
10.1039/c1jm13888j,165,2011.0,https://DOI.org/10.1039/c1jm13888j,tematdb,v1.1.6,True,True,True,0.9830508474576272,True,301.917,651.269,296.397,649.132,302.0,650.0,298.0,648.0,302.0,648.0,348.0,350.0,346.0,0.7881202319528163,0.847159462683716,1.051260358974359,1.0580057112222616,-3.0,-0.0590392307308996,-0.0067453522479026,0.2278258142830704,0.0969718162959439,0.0585555060437528,True,True,True,True,0.2890749470021346,0.2689290792566268,0.2167168316946185,0.2153351459888383,False,False,False
10.1063/1.3029774,166,2008.0,https://DOI.org/10.1063/1.3029774,tematdb,v1.1.6,True,True,True,0.9774011299435028,True,326.518,674.632,320.754,672.129,328.0,674.0,322.0,672.0,328.0,672.0,346.0,350.0,344.0,1.2554766730988909,1.269286926275741,1.6030495024647482,1.61583618930216,-4.0,-0.01381025317685,-0.0127866868374117,0.0336010320217612,0.0135125445659474,0.011334822034413,True,True,True,True,0.0267635653785775,0.0264723691122788,0.0209606952062917,0.020794825765273,True,True,False
10.1016/j.actamat.2015.04.011,167,2015.0,https://DOI.org/10.1016/j.actamat.2015.04.011,tematdb,v1.1.6,True,True,True,0.890625,True,338.728,680.155,302.664,686.046,340.0,680.0,304.0,686.0,340.0,680.0,340.0,382.0,340.0,0.7453494820913672,0.7888075012597965,1.4156680271398747,1.394575751574779,-15.0,-0.0434580191684292,0.0210922755650957,0.0681855585113405,0.0199130395799913,0.0147042351342358,True,True,True,True,0.0914813254045867,0.0864413160402786,0.0481649350018155,0.0488934060658549,True,False,False
10.1016/j.jallcom.2010.03.170,168,2010.0,https://DOI.org/10.1016/j.jallcom.2010.03.170,tematdb,v1.1.6,True,True,True,0.9668508287292816,True,322.929,675.618,312.645,673.321,324.0,674.0,314.0,672.0,324.0,672.0,350.0,358.0,348.0,1.2279418002397842,1.2443374959374915,1.4643311431143116,1.497614656451825,-6.0,-0.0163956956977073,-0.0332835133375133,0.0338150516989363,0.0189727372520261,0.0164165756240376,True,True,True,True,0.0275379921852429,0.0271751448536555,0.0230924896038331,0.0225792740163558,True,True,False
10.2320/matertrans.47.1058,169,2006.0,https://DOI.org/10.2320/matertrans.47.1058,tematdb,v1.1.6,True,True,True,0.993975903614458,True,326.322,656.093,325.487,657.522,328.0,656.0,326.0,656.0,328.0,656.0,328.0,330.0,328.0,0.0764055506229112,0.0720583040543739,0.1250195668771854,0.1257866320101817,-1.0,0.0043472465685373,-0.0007670651329962,0.0131210264030419,0.0061086709195882,0.0047948588238172,True,True,True,True,0.1717287068291538,0.1820890260356543,0.1049517825952125,0.104311771396979,True,False,False
10.1016/j.tsf.2007.02.053,170,2007.0,https://DOI.org/10.1016/j.tsf.2007.02.053,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1016/j.jcrysgro.2006.10.270,171,2007.0,https://DOI.org/10.1016/j.jcrysgro.2006.10.270,tematdb,v1.1.6,True,True,True,0.9759036144578314,True,349.061,843.797,345.652,834.783,350.0,842.0,346.0,834.0,350.0,834.0,492.0,488.0,484.0,0.1439547740828134,0.1405943807281892,0.175439,0.1684606087735312,-6.0,0.0033603933546242,0.0069783912264688,0.0109658329875798,0.0071456498692297,0.0066375110916376,True,True,True,True,0.0761755423357577,0.0779962394711921,0.062505104267465,0.0650943450069187,True,True,False
10.1007/s11837-016-2060-5,172,2016.0,https://DOI.org/10.1007/s11837-016-2060-5,tematdb,v1.1.6,True,True,True,0.959349593495935,True,299.116,791.121,307.323,778.976,300.0,790.0,308.0,778.0,308.0,778.0,490.0,470.0,470.0,1.088456726811254,1.1010777267971956,1.5727133894420895,1.68242392553588,-2.0,-0.0126209999859416,-0.1097105360937904,0.1432175860195628,0.052868261645898,0.0390173381842401,True,True,True,True,0.1315785758788348,0.1300703688159715,0.0910640088531123,0.0851257425942427,False,False,False
10.1007/s11664-016-5088-y,173,2016.0,https://DOI.org/10.1007/s11664-016-5088-y,tematdb,v1.1.6,True,True,True,0.9645390070921984,True,304.166,850.0,287.857,849.069,306.0,850.0,288.0,848.0,306.0,848.0,544.0,560.0,542.0,0.0906413145339115,0.0931981181303288,0.1656301069697476,0.1645053572926162,-10.0,-0.0025568035964172,0.0011247496771313,0.0024504878539279,0.0006452233131202,0.0004726720732894,True,True,True,True,0.0270349990677937,0.0262933190399952,0.0147949421681861,0.0148960975755279,True,True,True
10.1109/ICT.2007.4569472,174,2006.0,https://DOI.org/10.1109/ICT.2007.4569472,tematdb,v1.1.6,True,True,True,0.9261744966442952,True,319.701810436634,871.352502662406,293.611297915265,888.634835238735,320.0,870.0,294.0,888.0,320.0,870.0,550.0,594.0,550.0,0.5503677486738338,0.5106119517848378,0.8703425978483147,0.779521527394982,-4.0,0.039755796888996,0.0908210704533326,0.1484944268382707,0.0851064005604057,0.0673358093580276,True,True,True,True,0.2698094632108857,0.2908165904053172,0.1706160622327148,0.1904943245563876,False,False,False
10.1109/ICT.1998.740395 ,175,1998.0,https://DOI.org/10.1109/ICT.1998.740395 ,tematdb,v1.1.6,True,True,True,0.995260663507109,True,334.5299984273209,756.6405680153679,335.514271585617,754.732833558887,336.0,756.0,336.0,754.0,336.0,754.0,420.0,418.0,418.0,0.2325098522161534,0.2627259976339783,0.656786171137203,0.6819324815619748,-1.0,-0.0302161454178249,-0.0251463104247718,0.0700655791216513,0.0356072364350659,0.0282199240657868,True,True,True,True,0.3013445600426199,0.2666868895832095,0.1066794372365288,0.1027456251404321,False,False,False
10.1073/pnas.1424388112,176,2015.0,https://DOI.org/10.1073/pnas.1424388112,tematdb,v1.1.6,True,True,True,1.0,True,302.3469,723.577,303.4705,723.5840000000001,304.0,722.0,304.0,722.0,304.0,722.0,418.0,418.0,418.0,0.9440331695587316,0.9323266412486704,1.373354104744091,1.3565008256479505,0.0,0.0117065283100613,0.0168532790961404,0.029040424530918,0.0150081570382207,0.0127594711008819,True,True,True,True,0.0307620806846144,0.0311483371235901,0.0211456203688482,0.0214083353152745,True,True,False
10.1016/j.mseb.2008.12.029,177,2009.0,https://DOI.org/10.1016/j.mseb.2008.12.029,tematdb,v1.1.6,True,True,True,0.7417840375586855,True,325.171,750.376,331.746,647.222,326.0,750.0,332.0,646.0,332.0,646.0,424.0,314.0,314.0,0.0808499623081348,0.0697822295635839,0.0993613906145001,0.0863100247358918,-49.0,0.0110677327445508,0.0130513658786082,0.0224309128046395,0.0116916578173213,0.0096119416249849,True,True,True,True,0.2774387540114238,0.3214416183736429,0.2257507938034645,0.2598876882874031,False,False,False
10.1007/s11664-009-0735-1,178,2009.0,https://DOI.org/10.1007/s11664-009-0735-1,tematdb,v1.1.6,True,True,True,0.9904153354632588,True,300.136,925.381,298.121,920.72,302.0,924.0,300.0,920.0,302.0,920.0,622.0,620.0,618.0,0.5985985755161427,0.5899100120861198,0.9809097223280344,0.9851537424256132,-3.0,0.0086885634300228,-0.0042440200975787,0.0834900404939298,0.0318537376954975,0.0254889764308813,True,True,True,True,0.1394758422569589,0.1415301296526245,0.0851149077162569,0.0847482346139835,True,False,False
10.1007/s11664-009-0735-1,179,2009.0,https://DOI.org/10.1007/s11664-009-0735-1,tematdb,v1.1.6,True,True,True,0.939873417721519,True,300.377675199328,896.936634494335,302.213,932.781,302.0,896.0,304.0,932.0,304.0,896.0,594.0,628.0,592.0,0.1399477017424343,0.1268202640407766,0.2563498408147709,0.263216943653316,19.0,0.0131274377016576,-0.006867102838545,0.0233909208711682,0.0102279711819503,0.00749257346987,True,True,True,True,0.1671404430364841,0.1844415089977048,0.0912460908765285,0.0888655591335201,True,False,False
10.1109/ICT.2006.331355 ,180,2006.0,https://DOI.org/10.1109/ICT.2006.331355 ,tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.2320/matertrans1989.33.851,181,1992.0,https://DOI.org/10.2320/matertrans1989.33.851,tematdb,v1.1.6,True,True,True,0.8458904109589042,True,300.903346151416,794.93826853807,299.480847186013,883.184451380739,302.0,794.0,300.0,882.0,302.0,794.0,492.0,582.0,492.0,0.5857756351787525,0.7262558370283795,1.0871207160242549,1.3152449725052016,43.0,-0.1404802018496269,-0.2281242564809467,0.8839823767140704,0.2525934135843343,0.134715775265203,True,True,True,True,1.509080138582955,1.2171776550961166,0.8131409545270295,0.6721047372873151,False,False,False
"https://www.komatsu.jp/en/aboutus/innovation/technology/techreport [KOMATSU TECHNICAL REPORT 49, 152 (2003)]",182,2003.0,"https://DOI.org/https://www.komatsu.jp/en/aboutus/innovation/technology/techreport [KOMATSU TECHNICAL REPORT 49, 152 (2003)]",tematdb,v1.1.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False
10.1016/j.physb.2005.04.017,183,2005.0,https://DOI.org/10.1016/j.physb.2005.04.017,tematdb,v1.1.6,True,True,True,0.9854545454545456,True,313.938053097345,856.679,314.685,862.238,314.0,856.0,316.0,862.0,316.0,856.0,542.0,546.0,540.0,0.4364376807091094,0.4151107766334295,0.8645113038477921,0.8749793428202441,4.0,0.0213269040756798,-0.010468038972452,0.0360442622332514,0.0190267310597252,0.016624901509518,True,True,True,True,0.0825874204415345,0.0868304661362258,0.041693222601977,0.0411944150785012,True,True,False
10.1143/JJAP.46.3309,184,2007.0,https://DOI.org/10.1143/JJAP.46.3309,tematdb,v1.1.6,True,True,True,0.9853479853479854,True,322.864,861.48,319.78,865.398,324.0,860.0,320.0,864.0,324.0,860.0,536.0,544.0,536.0,0.1965012783108795,0.1899738426253916,0.3238926069987389,0.3235862454087259,0.0,0.0065274356854878,0.000306361590013,0.0145683870303207,0.0082145752821581,0.0067357410041891,True,True,True,True,0.0741388918970416,0.0766862786423082,0.0449790662569137,0.0450216510652956,True,True,False
10.1016/j.intermet.2007.02.009,185,2007.0,https://DOI.org/10.1016/j.intermet.2007.02.009,tematdb,v1.1.6,True,True,True,1.0,True,327.342549923195,853.603366649132,327.013506753376,853.476738369184,328.0,852.0,328.0,852.0,328.0,852.0,524.0,524.0,524.0,0.3074133023796792,0.2973476502550893,0.5582491245622817,0.5409334333053529,0.0,0.0100656521245899,0.0173156912569287,0.0173156912569287,0.0106904300845778,0.0100733596172795,True,True,True,True,0.0563270721302182,0.0582338257661493,0.0310178565358357,0.0320107617514449,True,True,False
10.4028/www.scientific.net/AMR.66.17,186,2009.0,https://DOI.org/10.4028/www.scientific.net/AMR.66.17,tematdb,v1.1.6,True,True,True,1.0,True,334.853700516351,822.949426264343,334.408602150537,823.225806451612,336.0,822.0,336.0,822.0,336.0,822.0,486.0,486.0,486.0,0.3612903974223471,0.3642466988988374,0.8027690279608699,0.9185550801949292,0.0,-0.0029563014764903,-0.1157860522340592,0.1157860522340592,0.0403564009000278,0.0314804748089422,True,True,True,True,0.3204791853316427,0.3178781100394175,0.1442333326289004,0.1260523780560747,False,False,False
10.1021/acs.chemmater.6b02308,187,2016.0,https://DOI.org/10.1021/acs.chemmater.6b02308,tematdb,v1.1.6,True,True,True,0.9840637450199204,True,298.54,798.842,296.811,792.56,300.0,798.0,298.0,792.0,300.0,792.0,498.0,494.0,492.0,0.996043215763294,0.9998867943177996,1.454959094449854,1.4607707271403234,-4.0,-0.0038435785545053,-0.0058116326904693,0.0259320527378316,0.010611444136655,0.0093171753318143,True,True,True,True,0.0260350678840367,0.0259349887259231,0.0178232177363288,0.017752308597118,True,True,False
10.1063/1.2981516,188,2008.0,https://DOI.org/10.1063/1.2981516,tematdb,v1.1.6,True,True,True,0.9912280701754386,True,319.281,772.229,321.178,774.57,320.0,772.0,322.0,774.0,322.0,772.0,452.0,452.0,450.0,0.7704864859492755,0.7603403547740665,1.0779696301614403,1.0315159360503594,2.0,0.010146131175209,0.0464536941110809,0.0753217930221407,0.030772310833095,0.0224318731821355,True,True,True,True,0.0977587464487981,0.0990632583805477,0.0698737616669778,0.0730204841144242,True,False,False
10.1088/0022-3727/41/18/185103,189,2008.0,https://DOI.org/10.1088/0022-3727/41/18/185103,tematdb,v1.1.6,True,True,True,0.952755905511811,True,320.301,805.611,308.955,817.91,322.0,804.0,310.0,816.0,322.0,804.0,482.0,506.0,482.0,0.4207609396315331,0.4093657689994045,0.8154254960152338,0.7878704860292743,0.0,0.0113951706321286,0.0275550099859595,0.0227646436261412,0.0142160247922323,0.0126716896312478,True,True,True,True,0.0541035098126661,0.0556095437138868,0.0279175028710605,0.0288938905947232,True,True,False
10.1063/1.4918311,190,2015.0,https://DOI.org/10.1063/1.4918311,tematdb,v1.1.6,True,True,True,0.9920318725099602,True,300.0,800.0,300.252908447142,799.747091552857,300.0,800.0,302.0,798.0,302.0,798.0,500.0,496.0,496.0,0.6411156628269916,0.6653169583434102,1.1126482785253762,1.1665132818943245,0.0,-0.0242012955164185,-0.0538650033689482,0.1490475190954384,0.0483140879084401,0.0340913706450426,True,True,True,True,0.2324814814821638,0.2240248309115037,0.1339574436703171,0.1277718148681489,False,False,False
10.1007/s11664-009-0698-2,191,2009.0,https://DOI.org/10.1007/s11664-009-0698-2,tematdb,v1.1.6,True,True,True,0.8735632183908046,True,318.4,492.829,321.176,473.29,320.0,492.0,322.0,472.0,322.0,472.0,172.0,150.0,150.0,1.0293858999047465,1.0378347942196082,1.4806671805672562,1.4628497891043069,-9.0,-0.0084488943148619,0.0178173914629493,0.1347621353203909,0.0368726963536096,0.0284356713602784,True,True,True,True,0.1309150779439091,0.129849313273144,0.0910144677271515,0.092123016542187,False,False,False
10.2320/matertrans1989.33.851,192,1992.0,https://DOI.org/10.2320/matertrans1989.33.851,tematdb,v1.1.6,True,True,True,0.95,True,300.953163874344,575.185487902617,309.296864143777,581.294177590439,302.0,574.0,310.0,580.0,310.0,574.0,272.0,270.0,264.0,0.1019646547825017,0.0348118463600589,0.1502799595513444,0.0520888984440436,7.0,0.0671528084224428,0.0981910611073008,0.0996375809939396,0.0709553760648448,0.0675098341468731,True,True,True,True,0.977177642649544,2.862174558723148,0.6630130943034862,1.912837168191896,False,False,False
10.2320/matertrans1989.33.851,193,1992.0,https://DOI.org/10.2320/matertrans1989.33.851,tematdb,v1.1.6,True,True,True,0.9132653061224488,True,303.843721140169,693.520550426568,300.195669342386,661.211892609749,304.0,692.0,302.0,660.0,304.0,660.0,388.0,358.0,356.0,0.7759330596235271,0.8192777141458459,1.7341000211182835,1.530945983369588,-17.0,-0.0433446545223188,0.2031540377486955,0.2682510045531905,0.1138354425727394,0.0900196764933168,True,True,True,True,0.3457141066825307,0.3274237781908432,0.1546917716892715,0.1752191177658497,False,False,False
10.1021/nl8026795,194,2008.0,https://DOI.org/10.1021/nl8026795,tematdb,v1.1.6,True,True,True,0.9812206572769951,True,327.4136,1163.027,321.15,1173.15,328.0,1162.0,322.0,1172.0,328.0,1162.0,834.0,850.0,834.0,0.5769610423708921,0.58062319085257,0.9899475858333332,1.0334759591234326,2.0,-0.0036621484816778,-0.0435283732900994,0.0477205066234326,0.016418350491634,0.0121964389080568,True,True,True,True,0.0827101019287817,0.08218842680631,0.0482050840936813,0.0461747621724146,True,True,False
10.1021/nl102931z,195,2010.0,https://DOI.org/10.1021/nl102931z,tematdb,v1.1.6,True,True,True,0.986842105263158,True,149.62,300.018,149.593,299.413,150.0,300.0,150.0,298.0,150.0,298.0,150.0,148.0,148.0,0.2252662611584948,0.1706964344384048,0.4143056893553222,0.3003499323083828,-1.0,0.05456982672009,0.1139557570469393,0.1147999217132181,0.0603126535985929,0.056298540025023,True,True,True,True,0.509618800093842,0.6725384867640178,0.2770898992283979,0.3822205679585368,False,False,False
