sample_id,doi,doilink,fraction_Ts_TEPZToverTEPZTex,is_temperature_range_valid,autoTc,autoTh,ztTc,ztTh,Tc_ofTEP,Th_ofTEP,Tc_ofZT,Th_ofZT,Tc_ofTEPZT,Th_ofTEPZT,deltaT_ofTEP,deltaT_ofZT,deltaT_ofTEPZT,avg_ZT_ofRawFig,avg_ZT_ofTEPEval,peak_ZT_ofRawFig,peak_ZT_ofTEPEval,d_Tmid,d_avgZT,d_peakZT,errdZT_Linf,errdZT_L2,errdZT_L1,is_avg_ZT_ofRawFig_positiveFinite,is_avg_ZT_ofTEPEval_positiveFinite,ispeak_ZT_ofRawFig_positiveFinite,is_peak_ZT_ofTEPEval_positiveFinite,errdZT_Linf_over_avg_ZT_ofRawFig,errdZT_Linf_over_avg_ZT_ofTEPEval,errdZT_Linf_over_peak_ZT_ofRawFig,errdZT_Linf_over_peak_ZT_ofTEPEval
206,10.1039/C4CP04875J,https://doi.org/10.1039/C4CP04875J,0.972,True,387.588,873.196,373.15,873.15,388,872,374,872,388,872,484,498,484,0.2936843235,0.28517154232399866,0.3839806639999999,0.3724320889728275,-7.0,0.00851278117600135,0.011548575027172436,0.038414332537226786,0.015023454313842392,0.013070795916742038,True,True,True,True,0.13080144040179517,0.13470605174755554,0.10004236186545788,0.10314452936419634
207,10.1063/1.2920210,https://doi.org/10.1063/1.2920210,0.992,True,303.401455767077,799.84790561927,299.179004658456,799.300462770782,304,798,300,798,304,798,494,498,494,0.8912685549111905,0.8781094850838421,1.3474886450412855,1.3288874189173332,-2.0,0.01315906982734838,0.01860122612395232,0.04588140948456543,0.023102937468341606,0.018945471206692564,True,True,True,True,0.051478770603701186,0.052250215108637234,0.03404957040150767,0.03452618245264582
208,10.1016/j.actamat.2009.03.018,https://doi.org/10.1016/j.actamat.2009.03.018,0.9963636363636363,True,300.34270047978,849.817739975698,300.0,849.895324494068,302,848,300,848,302,848,546,548,546,0.7791019403594862,0.7310269370491861,1.258244580934277,1.1566241981874452,-1.0,0.048075003310300124,0.10162038274683183,0.10162038274683183,0.05691242457026376,0.04993422151200891,True,True,True,True,0.130432716802044,0.1390104489952529,0.08076361645950919,0.08785946455735745
209,10.1016/j.jallcom.2008.09.120,https://doi.org/10.1016/j.jallcom.2008.09.120,0.9946524064171123,True,371.552,742.292,368.367,742.274,372,742,370,742,372,742,370,372,370,0.19379601525611612,0.19319959464825293,0.3878597418545671,0.3874053413170987,-1.0,0.0005964206078631906,0.00045440053746842457,0.005803472629798079,0.0029378989632451486,0.002589670095184896,True,True,True,True,0.029946294933507017,0.0300387412321652,0.014962812593151685,0.01498036297090655
210,10.1016/j.jallcom.2007.11.144,https://doi.org/10.1016/j.jallcom.2007.11.144,0.9930555555555556,True,297.663224999618,870.922,294.505,868.132,298,870,296,868,298,868,572,572,570,0.47704672054722513,0.5908793541968793,0.9486314506949042,0.981412404555841,-2.0,-0.11383263364965418,-0.03278095386093682,0.18602675173947714,0.12345059406369908,0.11133882755075292,True,True,True,True,0.38995499544800133,0.3148303463611855,0.19610013098680878,0.1895500310327415
211,10.1016/j.jallcom.2009.02.070,https://doi.org/10.1016/j.jallcom.2009.02.070,0.9886363636363636,True,305.368693402328,652.643447406508,300.779510022271,652.338530066815,306,652,302,652,306,652,346,350,346,0.11989432745811755,0.14086297837437498,0.1701006485084299,0.2083974924725977,-2.0,-0.020968650916257423,-0.0382968439641678,0.04799774294231379,0.02589349042058263,0.02023941131195258,True,True,True,True,0.400333726873615,0.34074065092354516,0.28217260406232436,0.23031823642803687
212,10.1007/s10854-012-0668-y,https://doi.org/10.1007/s10854-012-0668-y,0.9920318725099602,True,300.487927399696,799.762244412743,300.0,800.0,302,798,300,800,302,798,496,500,496,0.5424405177880193,0.5426143985719911,0.950977198697068,0.9510589022271853,0.0,-0.00017388078397184703,-8.170353011727194e-05,0.0023672237808700647,0.0010548819915574892,0.0009213864584099426,True,True,True,True,0.004364024631720365,0.004362626180027536,0.0024892539843367366,0.0024890401376050537
213,10.1063/1.1450036,https://doi.org/10.1063/1.1450036,1.0,True,299.775,800.0,299.504,800.465,300,800,300,800,300,800,500,500,500,0.6349485331221695,0.6061609838828264,1.1733385861078522,1.1605444651411525,0.0,0.028787549239343124,0.01279412096669974,0.0570681170565438,0.03463539702056271,0.028787549239343187,True,True,True,True,0.08987833513990245,0.09414680022951678,0.048637382024439915,0.0491735722074232
214,10.1063/1.2538036,https://doi.org/10.1063/1.2538036,0.9850746268656716,True,373.230593607305,771.901,374.717,775.283,374,770,376,774,376,770,396,398,394,0.07470421656869114,0.07478667478957161,0.1133761751059558,0.1149924142790249,3.0,-8.245822088047416e-05,-0.0016162391730691061,0.0016162391730691061,0.0007916722269643204,0.0006266646911926625,True,True,True,True,0.021635180011331235,0.021611325515096674,0.014255545061020523,0.014055180797816461
215,10.1063/1.2963476,https://doi.org/10.1063/1.2963476,0.9914893617021276,True,307.7044,773.816,305.29970000000003,775.5840000000001,308,772,306,774,308,772,464,468,464,0.39330967014637336,0.380117095317707,0.6829014348654441,0.6881752711419358,0.0,0.01319257482866637,-0.005273836276491695,0.022607343371408295,0.015112957711912779,0.013589983322332192,True,True,True,True,0.05747975472607828,0.059474682012164624,0.0331048409290028,0.032851141735875514
216,10.1016/j.jallcom.2009.01.067,https://doi.org/10.1016/j.jallcom.2009.01.067,0.9831223628691983,True,300.552486187845,774.348855564325,300.170648464163,767.832764505119,302,774,302,766,302,766,472,464,464,0.07567734662421086,0.07474922131586442,0.1007844623015265,0.1007105964034217,-4.0,0.0009281253083464336,7.386589810480515e-05,0.0014203991565647917,0.0005316987409547774,0.00040357695946061474,True,True,True,True,0.018769145853091716,0.019002193354799975,0.014093433889791939,0.014103770678459936
217,10.1063/1.2067704,https://doi.org/10.1063/1.2067704,1.0,True,300.1056710109198,848.977061376317,300.299043062201,849.940191387559,302,848,302,848,302,848,546,546,546,0.37426351646159334,0.37022179790319953,0.7212462509090204,0.7023359596645891,0.0,0.004041718558393803,0.018910291244431332,0.019943320433239653,0.008053546840208146,0.005055420630966129,True,True,True,True,0.05328684083821519,0.053868574314617085,0.027651194592837262,0.028395698894249814
218,10.1039/c4ta02780a,https://doi.org/10.1039/c4ta02780a,0.996078431372549,True,310.301507537688,819.772614928324,310.390895596239,820.039584364176,312,818,312,820,312,818,506,508,506,0.548113622169989,0.5430859067881149,0.9731100631212362,0.9619336393279324,1.0,0.005027715381874187,0.011176423793303747,0.013226546706167186,0.0055533838021478935,0.004253247004659705,True,True,True,True,0.024131030814018295,0.024354428168447257,0.013592035687867859,0.013749957549470967
219,10.1063/1.2815671,https://doi.org/10.1063/1.2815671,0.9879032258064516,True,329.3525,818.466,325.4702,821.206,330,818,326,820,330,818,488,494,488,0.6174113601637096,0.6196535124887806,0.9175546791854342,0.9215814311820064,-1.0,-0.0022421523250710784,-0.004026751996572209,0.01320670007080571,0.0063564889422720915,0.005613070850964409,True,True,True,True,0.021390439053962162,0.021313039956414075,0.014393365725659047,0.014330475445742213
220,10.3365/met.mat.2008.10.615,https://doi.org/10.3365/met.mat.2008.10.615,0.9900497512437811,True,300.0,699.804400977995,300.195217179111,700.0,300,698,302,700,302,698,398,398,396,0.4932344243209263,0.6116365610198731,0.781075268817204,0.7752780582842431,2.0,-0.11840213669894678,0.005797210532960895,0.2924108185467408,0.16540851587695546,0.13730483362051296,True,True,True,True,0.5928434921170095,0.47807936474425355,0.37436957770989676,0.377168959474838
221,10.1016/j.actamat.2013.07.032,https://doi.org/10.1016/j.actamat.2013.07.032,1.0,True,422.943125345113,822.879464285714,423.015419760137,822.986864648772,424,822,424,822,424,822,398,398,398,0.7419084536291026,0.7470225586197252,1.2998489638275277,1.308264171672577,0.0,-0.005114104990622592,-0.008415207845049233,0.08623341640222626,0.029802618351741587,0.021358920629450277,True,True,True,True,0.11623188276182705,0.11543616107331468,0.06634110485290833,0.06591437591077604
222,10.1088/0022-3727/41/20/205403,https://doi.org/10.1088/0022-3727/41/20/205403,0.9911111111111112,True,301.608,747.632,300.948991696322,750.533807829181,302,746,302,750,302,746,444,448,444,0.6769152062894795,0.6761813299980202,0.9557399063080296,0.9680705039415156,2.0,0.0007338762914593788,-0.012330597633485985,0.012330597633485985,0.004128923434942495,0.003029260912892957,True,True,True,True,0.01821586739213074,0.01823563752273682,0.012901624753870957,0.012737292979469725
223,10.1016/j.solidstatesciences.2008.01.016,https://doi.org/10.1016/j.solidstatesciences.2008.01.016,0.9963636363636363,True,301.538,849.914,298.27,848.582,302,848,300,848,302,848,546,548,546,0.550443386588406,0.5471423501350435,0.9017963995434756,0.904154564674972,-1.0,0.003301036453362438,-0.002358165131496448,0.026354508516656883,0.012660512665774693,0.011440767447159253,True,True,True,True,0.04787869044989265,0.04816755367255371,0.02922445524288915,0.029148233660835274
224,10.1063/1.3553842,https://doi.org/10.1063/1.3553842,1.0,True,300.0,800.0,300.0,800.0,300,800,300,800,300,800,500,500,500,0.5734325462094298,0.5919359488214614,0.8778928641251218,0.8776231449254889,0.0,-0.01850340261203154,0.0002697191996329229,0.027796376130643896,0.020097325677460448,0.018728922230575522,True,True,True,True,0.04847366323098805,0.04695841870389221,0.031662606300308434,0.03167233714307277
225,10.1016/j.intermet.2009.06.005,https://doi.org/10.1016/j.intermet.2009.06.005,0.9484126984126984,True,294.179894179894,773.584905660377,293.888888888888,797.777777777777,296,772,294,796,296,772,476,502,476,0.7623406845272906,0.7311981281780764,1.049440136494222,1.101064243503121,11.0,0.031142556349214257,-0.05162410700889897,0.07114826333740909,0.03291195401965327,0.027367464687267293,True,True,True,True,0.09332869776132496,0.09730367269222769,0.06779640006440787,0.06461772213312948
226,10.1016/j.intermet.2010.12.001,https://doi.org/10.1016/j.intermet.2010.12.001,0.7333333333333333,True,384.399756246191,772.943327239488,464.562118126272,805.295315682281,386,772,466,804,466,772,386,338,306,1.016557021646499,0.9242592503221588,1.2152805995004103,1.2248320947461424,56.0,0.09229777132434014,-0.009551495245732067,0.026994736988721568,0.01148446991603593,0.009345675476122865,True,True,True,True,0.02655506421567841,0.029206888629258847,0.022212760575474368,0.022039540851774033
227,10.1016/j.actamat.2013.09.039,https://doi.org/10.1016/j.actamat.2013.09.039,0.975609756097561,True,423.844282238442,822.87104622871,423.703703703703,832.098765432098,424,822,424,832,424,822,398,408,398,1.2530070087180187,1.2163096036980443,1.9026011057128496,1.798693787626842,5.0,0.03669740501997443,0.1039073180860075,0.10293538209643094,0.02853422249459756,0.020614287391551845,True,True,True,True,0.08215068342015626,0.0846292603326227,0.05410245047548421,0.05722785212498102
228,10.1016/j.actamat.2015.03.008,https://doi.org/10.1016/j.actamat.2015.03.008,1.0,True,423.034055727554,823.034055727554,423.072100313479,823.072100313479,424,822,424,822,424,822,398,398,398,0.7968737156270537,0.7988657254719094,1.448923696996467,1.4292211305284033,0.0,-0.001992009844855702,0.019702566468063676,0.020141568606058646,0.007177512395560116,0.0053311153998479065,True,True,True,True,0.0252757346754867,0.025212708423759868,0.013901055416383158,0.014092688791000469
229,10.1126/science.272.5266.1325,https://doi.org/10.1126/science.272.5266.1325,0.9038461538461539,True,324.755700325732,701.503094606543,323.040380047505,739.904988123515,326,700,324,738,326,700,374,414,374,0.5314360502472854,0.4798520126038984,0.8656382333838493,0.8041168886865375,18.0,0.051584037643386926,0.06152134469731174,0.035757653374729914,0.0228616415031673,0.021149134486363016,True,True,True,True,0.06728495998359789,0.07451808565039122,0.0413078489324003,0.04446822828598621
230,10.1063/1.2920210,https://doi.org/10.1063/1.2920210,0.9920318725099602,True,302.597402597402,800.0,300.0,800.0,304,800,300,800,304,800,496,500,496,0.8915015918145266,0.8978065097746146,1.35147058823529,1.3617978796052232,-2.0,-0.00630491796008803,-0.010327291369933267,0.026730391609292914,0.010062212721582158,0.007957656002732598,True,True,True,True,0.029983560158189898,0.029772998210943372,0.019778744607529094,0.01962875108679262
231,10.1021/ja111199y,https://doi.org/10.1021/ja111199y,0.974910394265233,True,302.046,847.368,297.222,854.04,304,846,298,854,304,846,542,556,542,1.0403455197435911,1.022082077369985,1.645301450977332,1.6323001398475865,1.0,0.01826344237360611,0.013001311129745563,0.05234584467005732,0.022031678789010457,0.016692984900563826,True,True,True,True,0.05031582649864128,0.051214912998722474,0.03181535191557946,0.03206876198328638
232,10.1063/1.1852072,https://doi.org/10.1063/1.1852072,0.9895287958115183,True,300.473933649289,678.959276018099,298.912228057014,680.157539384846,302,678,300,680,302,678,376,380,376,0.3269512729396657,0.32663472246543435,0.6327744510978036,0.6290884920241924,0.0,0.0003165504742313474,0.0036859590736112446,0.003825564210449106,0.0017198837752573411,0.00142913085562148,True,True,True,True,0.011700716672710618,0.011712056151207075,0.006045699543987775,0.00608112254309365
233,10.1021/cm200560s,https://doi.org/10.1021/cm200560s,0.9960159362549801,True,299.590403744879,799.999999999999,300.0,800.0,300,798,300,800,300,798,498,500,498,0.6373262856432103,0.6343527590312908,1.109396914446,1.1064594466866495,1.0,0.002973526611919408,0.002937467759350554,0.004507980943833978,0.001936848665378043,0.0015532163108137361,True,True,True,True,0.007073270074345636,0.007106426006120062,0.004063451849498905,0.004074239645504733
234,10.1023/A:1012473428845,https://doi.org/10.1023/A:1012473428845,0.9959839357429718,True,299.613152804642,797.098646034816,301.783439490445,797.834394904458,300,796,302,796,302,796,496,494,494,0.4364678544785911,0.4454587686647293,0.7997291663790835,0.8444817851938061,1.0,-0.008990914186138177,-0.04475261881472259,0.06994185447207635,0.022806542060922124,0.013362745077601467,True,True,True,True,0.16024514464101736,0.15701083779701616,0.08745692593500193,0.08282221795467726
236,10.1007/s11664-014-3016-6,https://doi.org/10.1007/s11664-014-3016-6,0.9960159362549801,True,300.0,800.0,300.0,799.999999999999,300,800,300,798,300,798,500,498,498,0.7021885062202597,0.7045686133926885,1.1208559571619772,1.1217687245434804,-1.0,-0.002380107172428758,-0.0009127673815032544,0.0077472732144662215,0.0019948834378338124,0.0014837540406899595,True,True,True,True,0.011033039056945325,0.010995768286016894,0.006911925805419659,0.006906301668928311
237,10.1016/j.jallcom.2007.12.065,https://doi.org/10.1016/j.jallcom.2007.12.065,1.0,True,295.93544530783,727.734608487746,295.468097793679,727.906976744186,296,726,296,726,296,726,430,430,430,0.20391717121241862,0.20300529457241992,0.3195674516339395,0.3194352172897255,0.0,0.0009118766399986988,0.0001322343442139995,0.002601489352478309,0.0012246838143526837,0.0010524860597053817,True,True,True,True,0.012757578662997251,0.01281488425194869,0.008140658065071915,0.008144027995882422
238,10.1016/j.jallcom.2007.02.111,https://doi.org/10.1016/j.jallcom.2007.02.111,0.9960159362549801,True,300.0,799.999999999999,300.0,800.0,300,798,300,800,300,798,498,500,498,0.4131846405997919,0.6405826361590671,0.600859291084854,0.8972971437080182,1.0,-0.2273979955592752,-0.29643785262316413,0.31902558494575717,0.2429730086419799,0.22814869416121542,True,True,True,True,0.7721138532222532,0.49802409078496773,0.5309489088031827,0.35554062239338696
239,10.1016/j.actamat.2011.10.059,https://doi.org/10.1016/j.actamat.2011.10.059,0.9950738916256158,True,298.847815650504,702.941176470588,297.517899761336,703.054892601431,300,702,298,702,300,702,402,404,402,0.961233219764508,0.9466902903018303,1.325430174563588,1.3131382323622045,-1.0,0.014542929462677767,0.01229194220138341,0.03287715618228759,0.01881276479329489,0.01711023937076579,True,True,True,True,0.034203100253174926,0.034728523698923194,0.024804894903733988,0.025037087011886686
241,10.1021/ja8089334,https://doi.org/10.1021/ja8089334,0.9963768115942029,True,300.0,849.901671583087,300.0,850.0,300,848,300,850,300,848,548,550,548,0.8668002114444281,0.862504816949356,1.33905775075987,1.3242205159463147,1.0,0.004295394495072102,0.014837234813555256,0.011919301682856931,0.004523786025404231,0.0032742545543570983,True,True,True,True,0.01375092152203645,0.01381940303245495,0.00890126036468041,0.00900099457705438
242,10.1016/j.intermet.2012.08.005,https://doi.org/10.1016/j.intermet.2012.08.005,1.0,True,300.0,800.0,300.0,800.0,300,800,300,800,300,800,500,500,500,0.7006447846093041,0.7012162705638378,0.987614839111353,0.9813242691075122,0.0,-0.0005714859545337125,0.006290570003840701,0.006290570003840701,0.0026669916148659707,0.002021091450098938,True,True,True,True,0.008978258515616396,0.008970941302863016,0.006369456750468533,0.006410286794967176
244,10.1063/1.4965865 ,https://doi.org/10.1063/1.4965865 ,0.99,True,424.250499666888,821.281464530892,421.13606340819,821.598414795244,426,820,422,820,426,820,394,398,394,0.9305749019928236,0.9236726144019576,1.1951088645653785,1.1816237735384314,-2.0,0.006902287590865974,0.01348509102694706,0.022949367077623406,0.014304024130441415,0.013419094606481403,True,True,True,True,0.024661493694357543,0.024845780550159794,0.01920274190750759,0.019421890107119612
245,10.1038/ncomms13828,https://doi.org/10.1038/ncomms13828,0.9601328903654485,True,316.857798165137,895.89905362776,300.0,900.0,318,894,300,900,318,894,576,600,576,0.7967642809846707,0.8083316096936218,1.65839874411303,1.5159903375485462,-6.0,-0.011567328708951163,0.14240840656448372,0.15872114556572736,0.0736521015100002,0.06640866696237208,True,True,True,True,0.1992071549311597,0.1963564750683036,0.09570746850186324,0.10469799287928817
246,10.1016/j.scriptamat.2016.05.016,https://doi.org/10.1016/j.scriptamat.2016.05.016,1.0,True,298.02590993214,773.021276595744,298.113207547169,773.092698933551,300,772,300,772,300,772,472,472,472,1.0847424617167958,1.0747336641405143,1.4633707097296664,1.4522874596028108,0.0,0.01000879757628148,0.011083250126855626,0.016394637628941666,0.010557731994664456,0.01000879757628127,True,True,True,True,0.015113852557218298,0.015254605095163536,0.011203338648188677,0.011288837840289188
247,10.1016/j.jallcom.2016.08.033,https://doi.org/10.1016/j.jallcom.2016.08.033,1.0,True,298.14999999999986,498.168782870022,298.0940715883668,498.20592841163295,300,498,300,498,300,498,198,198,198,1.142348916004555,1.0296514643024424,1.286068508522721,1.1854889684915575,0.0,0.11269745170211265,0.10057954003116354,0.13749955469903097,0.1130267832903662,0.11269745170211276,True,True,True,True,0.12036563677929966,0.13353990108894057,0.10691464240654934,0.11598552019761808
248,10.3938/jkps.69.1314,https://doi.org/10.3938/jkps.69.1314,0.9927536231884058,True,298.395378690629,572.941970310391,297.93956043956,572.493131868131,300,572,298,572,300,572,272,274,272,0.7409801256789715,0.7461541687570526,0.8725188151429942,0.8765088126795683,-1.0,-0.005174043078081114,-0.00398999753657403,0.013036983552663806,0.0053125406796675914,0.0049901049015497,True,True,True,True,0.017594241870816464,0.017472238444209028,0.014941779279025883,0.014873762093513406
249,10.1063/1.4941757,https://doi.org/10.1063/1.4941757,0.989247311827957,True,302.557856272837,487.966305655836,302.577319587628,488.015463917525,304,486,304,488,304,486,182,184,182,1.312431808837931,1.3034360219508243,1.5785584856044426,1.5687469602155244,1.0,0.008995786887106672,0.009811525388918163,0.009520909510800424,0.0064737307186074795,0.00610310561790553,True,True,True,True,0.007254403197702547,0.0073044701469510455,0.006031394843856413,0.006069117424452176
250,10.1039/c6ra24107g,https://doi.org/10.1039/c6ra24107g,1.0,True,303.0124426981,496.396396396396,303.056027164685,496.434634974533,304,496,304,496,304,496,192,192,192,1.1852878670760982,1.1807909806925754,1.373959702441024,1.3727991083574884,0.0,0.004496886383522858,0.0011605940835355266,0.00991413385487161,0.005182757303831614,0.004496886383522789,True,True,True,True,0.00836432577288425,0.008396180202068127,0.007215738450886019,0.007221838792373317
251,10.1039/c2jm31919e,https://doi.org/10.1039/c2jm31919e,0.9880952380952381,True,301.773,800.0,297.765,798.246,302,800,298,798,302,798,498,500,496,0.8192273493052001,0.8274231021253995,1.2719880159460288,1.2947475489346274,-3.0,-0.008195752820199353,-0.022759532988598563,0.039150189786703815,0.012368681963227598,0.009313179619586642,True,True,True,True,0.0477891635574761,0.04731580455771519,0.030778741069809715,0.030237701410532294
252,10.1016/j.actamat.2016.11.049,https://doi.org/10.1016/j.actamat.2016.11.049,0.9964912280701754,True,302.294,873.93,305.59,873.913,304,872,306,872,306,872,568,566,566,0.44063653142288306,0.44722317985420323,0.9773479209516804,1.00078363203927,1.0,-0.0065866484313201745,-0.023435711087589572,0.04972644013357652,0.027164235485079978,0.02454036466348483,True,True,True,True,0.1128513788291729,0.111189317489732,0.05087895422661361,0.049687503413950014
253,10.1039/C6TA09189J,https://doi.org/10.1039/C6TA09189J,0.9939759036144579,True,330.873061458931,662.995594713656,332.967959527824,662.984822934232,332,662,334,662,334,662,330,328,328,0.8795079020117669,0.8763585561658023,1.1129703202559722,1.1040103886306476,1.0,0.0031493458459646018,0.008959931625324602,0.035181647596371546,0.011902986659906634,0.0085595320667411,True,True,True,True,0.04000151393284566,0.04014526628266909,0.03161058920985432,0.031867134547537077
254,10.1038/ncomms13901,https://doi.org/10.1038/ncomms13901,0.9905660377358491,True,302.678,722.102,299.174,722.808,304,722,300,722,304,722,418,422,418,1.1255393569207093,1.0806742129846107,1.6806300637333949,1.599158788545268,-2.0,0.04486514393609853,0.0814712751881268,0.16348191357090913,0.06372752872388858,0.051681599739454416,True,True,True,True,0.14524762067687155,0.1512777038691467,0.09727418133158121,0.10222994410681775
255,10.1002/adma.201605140,https://doi.org/10.1002/adma.201605140,1.0,True,312.91,636.596,312.239,636.248,314,636,314,636,314,636,322,322,322,0.809477547168823,0.817948301103508,1.0236055212478117,1.0401634540281544,0.0,-0.008470753934684994,-0.016557932780342677,0.028451232852438335,0.012149181562591654,0.010273011595718244,True,True,True,True,0.03514764918674712,0.03478365663704453,0.027795114682221785,0.027352655721807582
256,10.1007/s11664-016-4953-z,https://doi.org/10.1007/s11664-016-4953-z,0.9682539682539683,True,303.129,547.89,301.826,552.484,304,546,302,552,304,546,242,250,242,0.7114265839716969,0.7154073741650492,0.8599270767160161,0.8729061288921302,2.0,-0.0039807901933522905,-0.012979052176114059,0.02176220366484083,0.007925374300113685,0.0061097544811560215,True,True,True,True,0.03058952835772385,0.030419316952441905,0.025307033880068903,0.024930749074314387
257,10.1039/c6ee02674e,https://doi.org/10.1039/c6ee02674e,0.9601593625498008,True,306.656,795.37,293.852,789.819,308,794,294,788,308,788,486,494,480,0.5919747182497128,0.5954296973044758,1.0036801059791411,0.9652946871590516,-10.0,-0.0034549790547629966,0.0383854188200895,0.056533244061168,0.024171903153410685,0.016358917558821528,True,True,True,True,0.09549942306374065,0.094945287944312,0.056325958564274754,0.0585657880574795
258,10.1016/j.jallcom.2017.02.181,https://doi.org/10.1016/j.jallcom.2017.02.181,0.9885057471264368,True,298.4273,471.84,298.8454,473.845,300,470,300,472,300,470,170,172,170,0.8049528379950541,0.8067789638519647,1.013755139572904,1.0138984027808124,1.0,-0.0018261258569105543,-0.00014326320790836178,0.011282771215481158,0.00560960922135388,0.004629576935784745,True,True,True,True,0.014016686050308058,0.013984959599853209,0.011129680901282137,0.011128108284356673
259,10.1021/jacs.6b09568,https://doi.org/10.1021/jacs.6b09568,0.9895470383275261,True,303.277,870.778,302.5,877.5,304,870,304,876,304,870,566,572,566,0.7435380728645766,0.7383079987573932,1.2816422857142855,1.284714080681151,3.0,0.005230074107183458,-0.003071794966865493,0.03282701612418737,0.017554769466615314,0.015079060060081029,True,True,True,True,0.04414974474369153,0.04446249557019126,0.025613243640671704,0.025552001505877945
260,10.1021/jacs.6b09222,https://doi.org/10.1021/jacs.6b09222,1.0,True,306.935,466.347,307.179,466.154,308,466,308,466,308,466,158,158,158,0.9647376029753143,0.8955540479403519,1.1593471529389916,1.094054557598242,0.0,0.06918355503496243,0.06529259534074949,0.09493577583289481,0.07093315836874493,0.06918355503496255,True,True,True,True,0.09840580023014198,0.10600786859401029,0.0818872721533225,0.08677426109471686
261,10.3938/jkps.69.811,https://doi.org/10.3938/jkps.69.811,0.9775280898876404,True,308.108,483.614,306.266,484.061,310,482,308,484,310,482,172,176,172,0.6950134122239374,0.7038932859273194,0.7523058237968435,0.7572741913020027,0.0,-0.008879873703381946,-0.004968367505159166,0.011104774782599525,0.008305838611654851,0.008215130725661381,True,True,True,True,0.015977784870461607,0.015776219214777606,0.014760984736970897,0.0146641400303195
264,10.1109/ICT.2007.4569410,https://doi.org/10.1109/ICT.2007.4569410,0.9886363636363636,True,299.827,473.117,299.13,474.783,300,472,300,474,300,472,172,174,172,0.5508776521751811,0.5300401384065038,1.3043597144896502,1.270583366677808,1.0,0.020837513768677374,0.033776347811842244,0.039596180595444674,0.024403512033726867,0.022686145819954668,True,True,True,True,0.07187835708908544,0.0747041171532507,0.030356795104590654,0.031163780066613606
265,10.1109/ICT.1997.667089,https://doi.org/10.1109/ICT.1997.667089,0.9809523809523809,True,306.5503,720.284,301.3243,719.326,308,720,302,718,308,718,412,416,410,0.5265115373936063,0.558024910385451,0.7144214398309412,0.7507140047291392,-4.0,-0.031513372991844646,-0.03629256489819799,0.06316456434605433,0.031871347824758485,0.026611923154378977,True,True,True,True,0.1199680536132946,0.11319309079306861,0.08841359010866391,0.08413931796682596
266,10.1109/ICT.1997.667089,https://doi.org/10.1109/ICT.1997.667089,0.985781990521327,True,303.0576,721.394,304.4304,724.598,304,720,306,724,306,720,416,418,414,0.4590965201125902,0.49457108116529563,0.5707058822431396,0.646897351100091,3.0,-0.03547456105270541,-0.07619146885695138,0.08426131445088425,0.0476216582753219,0.04250559008616453,True,True,True,True,0.18353725362636109,0.17037250591431652,0.14764402658633566,0.13025453622215707
267,10.1016/S0925-8388(02)01114-3,https://doi.org/10.1016/S0925-8388(02)01114-3,0.9840425531914894,True,290.4,660.1967386281112,288.611,664.625,292,660,290,664,292,660,368,374,368,0.6761929292666337,0.6721056303065394,0.867384821584529,0.8413141271341738,1.0,0.004087298960094299,0.02607069445035526,0.10163052738306366,0.039052569771394346,0.03152341265677343,True,True,True,True,0.15029812200681728,0.15121213511737908,0.11716890226117416,0.12079973948524403
268,10.1088/0957-4484/19/24/245707,https://doi.org/10.1088/0957-4484/19/24/245707,0.9900497512437811,True,314.628,714.198,316.545,716.545,316,714,318,716,318,714,398,398,396,1.0218539470926271,1.02626238602414,1.5322715007066194,1.589273341493849,2.0,-0.004408438931512881,-0.057001840787229474,0.06576697580880997,0.023566948799435057,0.018100387773111258,True,True,True,True,0.06436044602648919,0.06408397764980835,0.04292122889349635,0.04138179008715507
269,10.1007/s11664-009-0993-y,https://doi.org/10.1007/s11664-009-0993-y,0.9488372093023256,True,300.0,706.04,297.11,727.746,300,706,298,726,300,706,406,428,406,0.933070556730825,0.9160252860834676,1.4948366284663033,1.3962557116718346,9.0,0.01704527064735739,0.09858091679446868,0.030774157758821974,0.01262125605154108,0.009491444465620445,True,True,True,True,0.0329815977332353,0.03359531469966196,0.020586970624606744,0.022040488358664564
270,10.1007/s11664-009-0779-2,https://doi.org/10.1007/s11664-009-0779-2,0.9811320754716981,True,100.947,309.28,98.6982,310.872,102,308,100,310,102,308,206,210,206,0.10860182233789793,0.10824802786525953,0.2962689042966803,0.3033509731227415,0.0,0.00035379447263840513,-0.007082068826061216,0.013348343374959715,0.0035442540117826557,0.00252553699847601,True,True,True,True,0.12291085994329257,0.12331257795823228,0.04505482411881078,0.044002968698434744
271,10.1021/ja7110652,https://doi.org/10.1021/ja7110652,0.9752475247524752,True,302.4,696.561,296.925,701.128,304,696,298,700,304,696,392,402,392,0.829170370724493,0.79361668940396,1.5072137153537202,1.3861348819979142,-1.0,0.03555368132053294,0.12107883335580594,0.11126931333353673,0.04366740786086322,0.03816220674137513,True,True,True,True,0.13419354726377217,0.1402053596139778,0.07382450955697648,0.08027307787908634
